project_id,uid,project_name,abstract,conclusion,achievement,certificate,certificate_level,create_at
1058,1046,针叶树葡萄座腔菌科真菌种类鉴定,“针叶树葡萄座腔菌科（Botryosphaeriaceae）真菌种类鉴定”的毕设实验，已对黑龙江帽儿山、河北北戴河两地所采针叶树（红松、樟子松、油松等）70份样品分离纯化，通过培养学、分子生物学，初步鉴定得色二孢属（Diplodia）菌株25份。,初步鉴定得色二孢属（Diplodia）菌株25份。,初步鉴定得色二孢属（Diplodia）菌株25份。,,其他,2019/9/23 3:21
1059,1046,东北大小兴安岭菌物资源调查,参与项目“科技部基础性工作专项：东北大小兴安岭菌物资源调查（2014FY20400）”内蒙古、黑龙江等地14、16、18年菌株，重接纯化，拍照记录，DNA提取，PCR扩增，ITS测序，数据汇总共得菌株502份，共计26科46属。,数据汇总共得菌株502份，共计26科46属。,数据汇总共得菌株502份，共计26科46属，其中数量最多的为茎点霉属（Phoma）,,,
1061,1051,微胶囊型木塑相变储能材料制备与界面结构表征,将木塑与仿叶绿体相变储能技术相结合，通过对植物细胞中叶绿体结构和功能进行仿生，构建 “大囊套小囊”多层级响应型相变储能微胶囊。并将微胶囊与木粉、塑料等材料进行复合，使其能够吸收太阳能并转化为内能存储下来；,制作得出相变复合材料,《木塑相变储能材料及其在家具与内装中的应用前景》,,省市级,2019/9/23 3:31
1062,1051,饱水木质文物脱水定型加固技术与机理研究,以生物相容性好的疏水性功能高分子聚己内酯（PCL）为脱水定型加固剂主体，通过单体小分子ε-己内酯渗透进入木材结构内部，开环聚合（ROP）形成PCL，填充加固饱水木质文物。并将单体小分子ε-己内酯与PEG复配形成饱水木质文物新型脱水定型加固剂，对饱水木质文物进行脱水定型,筛选出最优催化剂,无,,其他,2019/9/23 3:33
1063,1054,国有林场改革后生态公益性林场该如何发展？,1.不同性质职工的满意度影响因素选择2.通过不同身份性质职工改革满意度综合分析改革后公益型林场存在的主要问题3.职工满意度及职工对预提对策的接受意愿的测度方法选择,无,无,public/img/stu/1054/project/1054_4291fd92.jpeg,省市级,2019/9/23 3:54
1064,1054,A4210知行合一实践团,插画、博物馆、社区演讲、社区竞赛、社区游戏,绝大多数的人生活中存在一些错误的习惯。,手册、视频、问卷,public/img/stu/1054/project/1054_b075e170.jpeg,省市级,2019/9/23 3:58
1065,1054,在线评论对销量研究-基于层面的情感分析方法,。对在线评论采用 LDA 主题抽取产品的层面，并对不同层面进行情感极性分析，然后用多元线性回归方程探求产品属性的情感表达对产品销售收入之间的关联关系。,暂无,暂无,public/img/stu/1054/project/1054_43f544ba.jpeg,省市级,2019/9/23 4:00
1066,590,北京林业大学大学生创新训练项目,运用低温等离子处理玄武岩纤维，研究不同条件下玄武岩纤维（BF）表面润湿性能的变化规律及BF表面的二维和三维形貌图；分析不同低温等离子条件处理BF后纤维表面偶联剂吸附量的变化；通过正交实验检测BFRP力学性能，得出优化玄武岩纤维的处理工艺。,马来酸酐( MAH) 接枝可以增强玄武岩纤维竹木胶合板的胶合性能。,在《林业机械与木工设备》上发表论文《马来酸酐接枝增强玄武岩纤维竹木胶合板胶合性能的研究》,,其他,2019/9/23 11:56
1070,1043,“第四届全国大学生能源经济学术创意大赛”研究成果,“京津冀经济发展与能源消耗脱钩评价与预测”，主要包含四个部分：京津冀经济发展与能源消耗现状分析；京津冀经济发展与能源消耗脱钩态势评价；京津冀经济发展与能源消耗预测；京津冀经济发展与能源消耗脱钩的政策建议。,京津冀地区经济发展与能源消耗利用有望保持绝对脱钩的发展态势。,本研究报告在“第四届全国大学生能源经济学术创意大赛”中荣获“团队三等奖”,public/img/stu/1043/project/1043_d36d2983.jpeg,省市级,2019/9/24 1:27
1071,245,"""干物语""SIPT计划项目",以干花的制作与销售为研究课题，在课余时间处理植物材料，并将其制作成精美的干花饰品，并经营微信公众号“干物语”，通过线上宣传与线下销售的方式成功销售我们的产品。,通过实践，验证了该创业项目具有一定的可操作性。,第二作者身份在《中国新通信》上发表论文,public/img/stu/245/project/245_bef401ee.jpeg,其他,2019/9/24 1:50
1072,706,湖滨带土地利用异质性对大庆城市湖泊湿地水环境的影响,本研究以大庆市区典型城市湖泊湿地的缓冲区为研究区域，基于2017年的Quick Bird影像和2017年4月~2018年3月的水环境质量监测数据，利用GIS的空间分析功能和SPSS统计分析的方法，尝试采取多空间尺度开展土地利用方式对湖泊湿地水环境的影响研究。,缓冲区土地利用及格局对湖泊湿地水质的影响显著，尤其是城市建设用地,研究结果弥补了以往研究仅从特定缓冲区尺度或者流域尺度开展研究的不足，同时也为解决土地利用对湖泊湿地水环境影响的定量研究所需历史数据缺失或不足的问题提供了方法借鉴。,public/img/stu/706/project/706_e4388233.png,国家级,2019/9/24 1:59
1073,498,梁希杯大学生课外学术科技作品竞赛,我国家庭冬季采暖情况研究,影响我国中老年人家庭选择清洁能源的因素,梁希杯复赛,,其他,2019/9/24 2:19
1074,1066,《山西省社区支持农业发展模式研究》,在认识CSA概念、理论基础、作用机理的基础上，项目通过设计调查问卷的方式，对随机抽取的山西省永济蒲韩社区农户进行实地走访调查，将收集到的数据进行描述性统计，最终对在运行CSA模式中生产、宣传、资金、销售等环节可能遇到的问题进行厘定。,辨识出打造升级版社区支持农业的发展对策。,申报大学生创新创业训练计划项目，省级立项。,,省市级,2019/9/24 2:20
1075,1066,《基于ASEB方法的第六产业供应链双元性研究》,项目在深入研究第六产业运作模式及其逻辑机理的基础上，采用ASEB栅栏分析法从消费者的角度对在产业融合背景下对万荣苹果产业园区进行分析与评估，对万荣模式和日本经验进行比对分析，明晰在实现第六产业供应链双元性发展中存在的问题。,厘定出第六产业供应链实现精细运作以及资源服务精优配给的创新思路。,申报大学生创新创业训练计划项目，省级立项。,,省市级,2019/9/24 2:30
1076,1066,《乡村振兴产业兴旺新业态：国际经验与山西实践》,在认识CSA概念、作用机理的基础上，本文对CSA国、内外发展经验进行分析，通过设计调查问卷的方式，对随机抽取的山西省永济蒲韩社区农户进行实地走访调查，将一手数据进行描述性统计。,辨识出打造升级版社区支持农业的发展对策。,山西省第十六届“兴晋挑战杯”大学生课外学术科技作品竞赛特等奖,public/img/stu/1066/project/1066_66548e21.jpeg,省市级,2019/9/24 2:38
1077,230,基于绿地生态系统服务的城市居民生态福祉提升路径研究,本研究综合考虑绿地生态系统服务和城市居民生态福祉的长期演变规律，揭示绿地生态系统服务供给、城市居民生态福祉需求和内外部驱动因素之间的复杂作用关系，提出基于绿地生态系统服务的城市居民生态福祉提升路径的措施建议，为城市生态建设和可持续发展提供科学指导。,城市绿地功能对于可以直接满足的居民需求的效果最明显，而对间接满足,1、使用多个微观指标，将人类福祉这宏观的指标以多个不同的特征点来进行讨论，并采用统计手段解释了城市绿地功能对居民福祉的影响以及对于生态福祉各指标的满意度。2、完成结题报告书与结题总结3、培育团队成员创新能力及科研素养,,国家级,2019/9/24 2:42
1079,1043,北京市大学生科学研究与创业行动计划项目,课题的研究内容主要包括北京市经济发展与水资源压力的演变态势；北京市经济发展与水资源压力的关联性分析；北京市经济发展与水资源利用的脱钩弹性评价。,北京市工农业经济发展与工农业用水已处于强脱钩的理想状态。,在北方工业大学2018北京市大学生科学研究与创业行动计划项目评比中荣获二等奖,public/img/stu/1043/project/1043_6bd516bc.jpeg,其他,2019/9/24 2:59
1081,921,数字经济背景下我国税收政策及管理完善建议,数字经济在全球发展势头迅猛，成为各国政府普遍接受的概念和发展战略，但与其相关税收政策和管理明显滞后，目前国际社会相关政策出发点、问题成因、解决思路方面大体相同，但细节上仍有分歧。本文通过分析以上内容，为我国数字经济背景下的税收政策及管理完善提出建议。,综合权衡政策目标，调整财税利益格局和分享机制，成文法案例法相结合,文章刊登于全国中文财政类核心期刊《国际税收》2019年第三期,public/img/stu/921/project/921_6b2345e0.jpeg,国家级,2019/9/24 3:01
1083,1070,英国卡迪夫低碳建筑项目,18年暑假，我参加了英国卡迪夫低碳夏令营项目。我们小组调研了一处威尔士古代居民聚落，关于低碳建筑的设计方案获得了最佳创意奖。,低碳建筑设计方案,最佳创意奖,public/img/stu/1070/project/1070_14d7e098.jpeg,其他,2019/9/24 3:08
1085,235,外卖服务在大学校园食堂的应用研究,提出对高校食堂进行外卖配送的设想，在搜集了样本数据的前提条件下先后运用文献研究法、问卷调查法、描述性统计分析法、影响因素回归分析法、验证性因子分析法等方法进行研究，之后据此进行了可行性分析，得出了将外卖应用到食堂具有较高可行性的结论，同时提出了一些建议,将外卖应用到食堂中去有较高的可行性。,论文《外卖配送服务在大学校园食堂的应用研究》在核心期刊《金融经济》上刊登，并完成高校师生网订外卖影响因素分析报告一份、结题报告一篇。,public/img/stu/235/project/235_10dbc31c.jpeg,其他,2019/9/24 3:09
1086,1070,秋季学期社会实践,我们深入石景山区聋人协会进行调查，采访了三十多名聋人。我们针对聋人的就医、出行、社会福利等问题进行了调研，并且和石景山区的聋协主席交流了聋人生活情况、受教育程度等问题，,作为项目的负责人，主要承担了活动的策划、组织和协调工作,校优秀社会实践成果二等奖,public/img/stu/1070/project/1070_f4c3ad0d.jpeg,其他,2019/9/24 3:09
