project_id,uid,project_name,abstract,conclusion,achievement,certificate,certificate_level,,,,,,,,,
753,1074,非遗文化传播助手,本项目是在非物质文化遗产的活态传承与手工艺品市场运营研究的基础上，本着带动非遗传承人增收致富，使非遗文化永续传承，同时通过非遗文化旅游产业的发展，促进非遗文化传承地区经济发展，运用triz理论分析解决文化的文化带动经济困难的问题，实现文化传承经济发展共赢，最终实现扶贫的目的。,项目可行性较高,开展延安非遗文化与红色旅游创新扶贫项目；与延川县文化局取得联系，目前双方正在洽谈阶段；实践团赴延川参与调研；落实与延川合作项目方案和产品设计开发；在沈阳师范大学国际商学院孵化园开办“指尖艺术传承工作室内”手工艺品工作室，邀请非遗传承人举办手工艺品制作体验，非遗传承人和学生作品成功售卖。,1537839917,省市级,,,,,,,,,
754,1074,“益科树”公益创业计划,“益科树”团队以“让科研走出校园，用知识关爱社会”为宗旨，大胆地提出一个全新的公益模式：以“益科树”为纽带联合高校科研力量和现有的社会服务机构。为社会弱势群体提供更加先进的服务。科研团队可以在“益科树”团队完成与平台建立合作企业的外包项目提升自身能力同时赚取科研资金，以“益科树”为枢纽，调度社会上有外包需求的企业或个人的资源，来缓解社会上弱势群体面临的种种困境，实现高校科研团队、社会服务机构、外包合作伙伴、社会弱势群体的多方共赢。,项目可行性较高,获辽宁省省级获奖书、沈阳师范大学校级获奖证书。,1537840231,省市级,,,,,,,,,
755,1074,指尖艺术传承——文化品牌创新营销策划方案,利用网络平台对文化创新产品进行营销方案策划。,项目可行性较高,获辽宁省省级获奖证书,1537840551,省市级,,,,,,,,,
756,1127,秸秆焚烧遥感监测及空气污染防治,综述秸秆焚烧的遥感监测，阐述遥感监测秸秆焚烧的原理，揭示秸秆焚烧的空气影响,利用卫星遥感技术可以有效及时的监测秸秆焚烧，应积极发展科学技术提高秸秆利用率,《秸秆焚烧遥感监测及空气污染防治对策》,1537840837,省市级,,,,,,,,,
757,1134,全国大学生英语竞赛,B类英语专业类,获得全国一等奖,获得全国一等奖,1537842723,国家级,,,,,,,,,
758,1134,美国大学生数学建模竞赛,负责论文的撰写以及资料的分析处理,获得国际二等奖,获得国际二等奖,1537843043,国家级,,,,,,,,,
760,1134,“外研社杯”全国大学生英语写作大赛,决赛省三等奖,获得省三等奖,获得省三等奖,1537843257,省市级,,,,,,,,,
761,1134,校级大学生创新创业训练计划,翻译专业低年级学生思辨阅读能力提升调查研究,形成调查报告一篇,发表两篇CPCI检索国际会议论文。,,,,,,,,,,,
762,1134,挑战杯项目,燕赵文化外宣中译者的文化身份研究,形成调查报告一篇,发表两篇国外期刊论文。,,,,,,,,,,,
763,1179,学生创新创业训练项目,以“校园跑步打卡可行性研究”为主题，提交可行性研究报告，获得校级推广。,可行性研究报告,可行性研究报告,1537846098,省市级,,,,,,,,,
764,1179,“互联网”大学生创新创业大赛,与其他院系同学合作，开发一种名为“智能温控小能手”的集加湿器、风扇、控温、防蚊等功能的小宝箱，并用红外线进行智能控制。产品已制作实体。作为负责市场营销的人员，编写市场营销方案。,实体,实体,1537846178,省市级,,,,,,,,,
765,1179,世纪杯”大学生课外学术科技作品竞赛,参与“世纪杯”大学生课外学术科技作品竞赛，以绿色产品的推广为中心，撰写市场营销报告，获二等奖。,推广方案,推广方案,1537846279,省市级,,,,,,,,,
766,879,棘孢木霉液态发酵产孢特性分析,对棘孢木霉Trichoderma asperellum ACCC30536菌株产孢的液体发酵培养基、营养与培养条件进行了研究，为棘孢木霉ACCC30536高产孢囊孢子提供初步发酵参数。,本研究发现一种新的木霉产生无性孢子的类型——孢囊孢子，产孢方式为孢子囊产孢和菌丝部分特化成类孢囊结构产孢。,《棘孢木霉液态发酵产孢特性分析》投稿外审阶段，预计A+,1537846742,国家级,,,,,,,,,
767,325,第八届全国大学生市场调查与分析大赛,综合运用问卷、访谈和网络数据爬取的方法，从知识付费市场的生产者、消费者和平台三大主体进行研究，探索发展现状和问题，并提出相关的建议。,知识付费整体向好发展且发展速度快，但是也存在侵权、盗版等行为，需要逐渐规范。,获“全国大学生市场调查与分析大赛总决赛”一等奖,1537849720,国家级,,,,,,,,,
769,325,第五届全国大学生统计建模大赛,寻找与电影首映票房相关的要素，建立决策树和线性回归模型，对未上映的电影进行首映票房预测，包括精确预测和票房等级预测两部分。,运用本文构建的模型能够较好地在电影上映前预测影片首映票房和票房等级。,获“第五届全国大学生统计建模大赛”大数据工程类本科生组一等奖，论文收录于《2017年（第五届）全国大学生获奖论文集》,1537849980,国家级,,,,,,,,,
770,1056,杜梨扦插繁殖的技术与理论研究,杜梨(Pyrus betulifolia Bung)属蔷薇科梨属落叶乔木，多采用种子繁殖，采用扦插繁殖方法是保持优良单株特性的重要途径。本试验采用不完全回归正交试验，通过扦插试验得出不同处理组合的存活率，利用SPSS分析数据，得出了提高杜梨扦插繁殖的存活率的方法。,杜梨夏季嫩枝扦插繁殖选用600mg/L的CTK处理，插条长度为20cm，切口为圆锥形。,以第一作者身份向《林业实用技术》投稿《插条长度和切口对杜梨扦插繁殖的影响》，以第二作者身份向《林业科技》投稿《外源激素对杜梨扦插繁殖效果的影响》。,,,,,,,,,,,
773,91,北京市人与动物环保科普中心互动区景观改造,整个研究过程从实地考察出发，把景观中的功能提炼出来形成模块化遛狗公园，从而来解决以上问题。而且在城市中修建遛狗公园具有必要性，模块化遛狗公园的出现能够快速地、实际地解决目前城市的遛狗问题，从而让居住区整体氛围更加和谐。然而模块化遛狗公园所能解决的社会问题只是暂时性的。目前，越来越多的人在关注遛狗难的问题，相信在不久的将来，居住区公园中即会出现能够实际解决遛狗问题的遛狗专区。,在城市中修建遛狗公园具有必要性，模块化遛狗公园的出现能够快速地、实际地解决目前城市的遛狗 问题，从而让居住区整体氛围更加和谐。,大学生科研训练计划校级优秀成果发表至国家级期刊《神州》杂志上,1537851630,,,,,,,,,,
775,742,基于体压分布和主观评价的学生座椅优化设计,国家级大学生创新训练项目：基于体压分布和主观评价的高校学生座椅优化设计研究。本次项目从实际出发，针对当前高校部分座椅现状和高校学生特点进行分析调研，关注大学生对座椅的生理和心理需求。在生理学研究方面采用体压测量实验，在心理学研究方面采用语意微分法，项目成果可为学生椅的设计提供参考。,暂无,暂无,,,,,,,,,,,
776,677,基于体压分布和主观评价的学生座椅优化设计,国家级大学生创新训练项目：基于体压分布和主观评价的高校学生座椅优化设计研究。 通过体压测试以及主观测评，收集现有高校学生座椅设计的基本情况，分析这些数据从而发现现有设计中存在的问题，并提出优化设计方案,项目正在进行中，暂未得出全部结论,项目正在进行中，暂无成果。在准备第一篇论文，目标成果为1-2篇论文和1-2类座椅的设计方案，申请外观专利,,,,,,,,,,,
777,934,城市双修视角下对北京垃圾围城困境的探究,主持参加国家级大学生创新项目《城市双修视角下对北京垃圾围城困境解决方法的探究》,北京市垃圾填埋场的规模和现状状态不同分布不均，并且垃圾的流向与处理方式也有一个完整的体系。,探访了北京市不同性质不同现状的六个垃圾填埋场、整理了垃圾场分布名录及案例名录、针对典型场地做出一套方案改造、调研报告一份。,,,,,,,,,,,
779,934,”记石录“ 北京采石文化景观调研团队,对北京市周边采石废弃地进行调研、探访、采访并整理相关信息。,,团队获得北京林业大学2016年社会实践优秀成果奖,,,,,,,,,,,
780,1103,基于生态文明视角的产业发展力影响因素研究,传承非遗、精准扶贫，旨在为喜爱少数民族文化尤其是满族文化的消费者提供具有满族特色的文创用品、装饰品和纪念品等，同时为当地失业待业的居民提供就业岗位，从而解决丰宁县资源文化丰富但经济发展落后的问题，实现非物质文化遗产的保护与传承，并拓宽当地居民的增收渠道，推动丰宁县的经济发展。经过六个月的时间，我们已经和丰宁剪纸传承人张东阁老先生及其工作室达成合作，也与滕氏布糊画创始人滕腾达成合作，拥有剪纸技术和剪纸专业人才以及滕氏布糊画制作这一核心资源，现阶段团队中的艺设人员已设计出多款产品图。,以北京和天津为例，得出影响产业发展的三种“产业发展力”，即产业持续发展力、产业持续支撑力、产业持续延伸力，并分析其与政策的关系,1、完成论文 1 篇：《基于生态文明视角的产业发展力影响因素研究——以北京和天津对比为例》 2、完成一份项目研究报告：《基于生态文明视角的产业发展力影响因素研究——以北京和天津对比为例》,,,,,,,,,,,
781,941,纳米Ag/TiO2木基复合材料,市场上的防霉剂以铜系水载防霉剂为主，该类型防霉剂存在影响木材材色、抗流失性较差、对环境具有潜在危害等缺点。以樟子松胶合板为原料，以纳米Ag/TiO2为主要试剂，以六偏磷酸钠和KH560为分散剂，采用超声波辅助浸渍法制备纳米Ag/TiO2木基复合材料。采用正交试验法，以金黄色葡萄球菌与大肠杆菌的抑菌圈直径为性能检测指标，得到此种抗菌装饰胶合板的优化工艺参数，并以菌落计数法定量表征其抗菌性能。,浓度1%的纳米Ag/TiO2水性分散液防腐效果最好。,发表了一篇校级结题论文,,省市级,,,,,,,,,
