honour_id,uid,honour_name,specificdesc,certificate,certificate_level,honour_at,create_at
5030,1097,三等优秀学生奖学金,,public/img/stu/1097/honour/1097_52f11654.jpeg,其他,Oct-18,2019/9/24 11:24
5031,559,优秀学生二等奖学金,大二学年获得优秀学生二等奖学金,public/img/stu/559/honour/559_55555f8a.jpeg,校级,Dec-18,2019/9/24 11:31
5032,174,校级优秀学生干部,,public/img/stu/174/honour/174_55bf57ae.jpeg,校级,Dec-17,2019/9/24 11:32
5033,559,优秀学生干部,大二学年获得优秀学生干部荣誉称号,public/img/stu/559/honour/559_0f4cf687.jpeg,校级,Dec-18,2019/9/24 11:33
5035,559,优秀学生三等奖学金,大一学年荣获优秀学生三等奖学金,public/img/stu/559/honour/559_8183998d.jpeg,校级,Dec-17,2019/9/24 11:34
5037,559,计算机等级考试证书,2017年获得全国计算机二级考试合格证书,public/img/stu/559/honour/559_f6fdb77b.jpeg,国家级,Jul-17,2019/9/24 11:38
5038,559,太极拳比赛二等奖,获得北京市武术比赛集体太极拳二等奖,public/img/stu/559/honour/559_b5783543.jpeg,省市级,Apr-17,2019/9/24 11:39
5039,907,首都先锋杯优秀团员,,public/img/stu/907/honour/907_be22377b.jpeg,省市级,Jun-19,2019/9/24 11:39
5040,559,武术比赛一等奖,获得北京市武术比赛集体太极拳一等奖,public/img/stu/559/honour/559_e4170eed.jpeg,省市级,Jun-18,2019/9/24 11:41
5041,931,梁希优秀二等奖,,public/img/stu/931/honour/931_2533c4f5.jpeg,校级,Dec-18,2019/9/24 11:42
5042,559,首都环保社团优秀学员,在2018年首都高校环保社团能力建设培训中获得优秀学员,public/img/stu/559/honour/559_2c53e0c8.jpeg,省市级,May-18,2019/9/24 11:43
5043,973,优秀学生二等奖学金,,public/img/stu/973/honour/973_4d2ce593.jpeg,校级,Dec-18,2019/9/24 11:43
5044,907,市级社会实践优秀团队,2017年首都大中专学生暑期社会实践优秀团队,public/img/stu/907/honour/907_da021122.jpeg,省市级,Jan-18,2019/9/24 11:45
5045,973,优秀学生三等奖学金,,public/img/stu/973/honour/973_94910a4f.jpeg,校级,Dec-17,2019/9/24 11:45
5046,907,国家励志奖学金,,public/img/stu/907/honour/907_65cb13d3.jpeg,校级,Dec-18,2019/9/24 11:50
5047,1100,国家励志奖学金,,public/img/stu/1100/honour/1100_77bd0722.jpeg,国家级,Dec-18,2019/9/24 11:51
5048,907,优秀学生三等奖学金,,public/img/stu/907/honour/907_7a67f600.jpeg,校级,Dec-18,2019/9/24 11:52
5049,1009,校优秀学生三等奖学金,,public/img/stu/1009/honour/1009_f94a88cb.jpeg,校级,Dec-18,2019/9/24 11:53
5050,1100,辽宁大学优秀团员,,public/img/stu/1100/honour/1100_5d091887.jpeg,校级,Apr-18,2019/9/24 11:53
5051,907,优秀权益委员,,public/img/stu/907/honour/907_bf7f4c36.jpeg,校级,May-19,2019/9/24 11:54
5052,1100,辽宁大学二等奖学金,,public/img/stu/1100/honour/1100_403be5a1.jpeg,校级,Apr-17,2019/9/24 11:55
5053,751,北京发明创新大赛鼓励,果销乐鲜果贸易信息平台,public/img/stu/751/honour/751_6617a752.jpeg,省市级,Jul-19,2019/9/24 11:59
5054,907,市级优秀团支部,2017-2018年度首都大学、中职院校“先锋杯”优秀团支部,public/img/stu/907/honour/907_45d62504.jpeg,省市级,Jun-18,2019/9/24 11:59
5055,28,北京市数学竞赛三等奖,北京市数学竞赛三等奖,public/img/stu/28/honour/28_1435fc1f.png,省市级,Nov-17,2019/9/24 12:01
5056,907,优秀学生干部,,public/img/stu/907/honour/907_1e559231.jpeg,校级,Dec-18,2019/9/24 12:01
5057,28,三好学生,2016-2017年三好学生,public/img/stu/28/honour/28_b8369ab3.png,校级,Dec-17,2019/9/24 12:03
5058,28,优秀学生二等奖,2016-2017优秀学生二等奖学金,public/img/stu/28/honour/28_41326a21.png,校级,Dec-17,2019/9/24 12:04
5059,907,手语歌大赛二等奖,,public/img/stu/907/honour/907_bbc09967.jpeg,校级,Apr-17,2019/9/24 12:06
5060,751,电子商务大赛,校赛三等奖,public/img/stu/751/honour/751_6f222e35.png,校级,May-18,2019/9/24 12:06
5061,751,暑期三下乡,社会实践活动先进个人,public/img/stu/751/honour/751_4b7b42f2.png,校级,Jul-18,2019/9/24 12:07
5062,751,三好学生,,public/img/stu/751/honour/751_36eb27c0.png,校级,Sep-17,2019/9/24 12:08
5063,751,国家励志奖学金,,public/img/stu/751/honour/751_05f0c7ac.png,校级,Sep-17,2019/9/24 12:09
5064,751,一等奖学金,,public/img/stu/751/honour/751_142be47f.png,校级,Sep-17,2019/9/24 12:10
5066,751,优秀共青团员,连续三年获得,public/img/stu/751/honour/751_db983bb2.png,其他,May-19,2019/9/24 12:12
5067,751,挑战杯校赛三等奖,,public/img/stu/751/honour/751_58e47f62.png,校级,Dec-18,2019/9/24 12:13
5068,1002,校级三好学生,,,校级,Oct-18,2019/9/24 12:15
5070,907,优秀班集体,,public/img/stu/907/honour/907_12a3c0f1.jpeg,校级,Dec-18,2019/9/24 12:17
5071,1002,优秀学生三等奖学金,,,院级,Oct-17,2019/9/24 12:19
5073,1002,优秀学生二等奖学金,,,院级,Oct-18,2019/9/24 12:20
5078,235,优秀学生三等奖学金,李春豫同学在2016至2017学年度获得“优秀学生三等奖学金”,public/img/stu/235/honour/235_0a9846cf.jpeg,校级,Dec-17,2019/9/24 12:41
5079,235,优秀宣传委员,李春豫同学在北京林业大学2018年共青团“达标创优活动评选中，荣获“优秀宣传委员”称号。,public/img/stu/235/honour/235_f97ecd4f.jpeg,校级,May-18,2019/9/24 12:42
5080,235,优秀学生干部,李春豫同学在2017至2018学年度获得“优秀学生干部”。,public/img/stu/235/honour/235_bda5cedf.jpeg,校级,Dec-18,2019/9/24 12:45
5082,235,优秀学生三等奖学金2,李春豫同学在2017至2018学年度获得“优秀学生三等奖学金”。,public/img/stu/235/honour/235_e41d2625.jpeg,校级,Dec-18,2019/9/24 12:47
5084,174,校级甲等奖学金,,public/img/stu/174/honour/174_78dd1a14.jpeg,校级,Dec-18,2019/9/24 12:48
5086,174,优秀共青团员,,public/img/stu/174/honour/174_68e878f9.jpeg,校级,May-17,2019/9/24 12:50
5087,967,北京市三好学生,,public/img/stu/967/honour/967_b8fb4e76.jpeg,省市级,Sep-18,2019/9/24 12:54
5088,235,暑期社会实践三等奖,响应党组织号召，加入林统党支部实践队赴北京市怀柔区渤海镇北沟村进行“红色1+1”社会实践活动。,public/img/stu/235/honour/235_8b0e5a14.jpeg,院级,Sep-17,2019/9/24 12:55
5090,235,学干之星,李春豫同学在北京林业大学经济管理学院2017-2018学年团学评优中被评为“学干之星”。,public/img/stu/235/honour/235_81416593.jpeg,院级,Jun-18,2019/9/24 12:56
5091,235,团员之星,李春豫同学在北京林业大学经济管理学院2017-2018学年团学评优中被评为“团员之星”。,public/img/stu/235/honour/235_1c76ce65.jpeg,院级,Jun-19,2019/9/24 12:57
5092,943,校三好学生,,public/img/stu/943/honour/943_54677b0f.jpeg,校级,Nov-17,2019/9/24 12:59
5093,967,北林优秀学生干部,,public/img/stu/967/honour/967_febaf77b.jpeg,校级,Dec-18,2019/9/24 12:59
5094,943,校优秀学生二等奖学金,,public/img/stu/943/honour/943_e672cd8a.jpeg,校级,Nov-17,2019/9/24 1:00
5095,967,北京林业大学三好学生,,public/img/stu/967/honour/967_ef351809.jpeg,校级,Dec-18,2019/9/24 1:00
5096,967,北林优秀三等奖学金,,public/img/stu/967/honour/967_2678af0d.jpeg,校级,Dec-18,2019/9/24 1:01
5097,967,北林社团活动奖学金,,public/img/stu/967/honour/967_a294c135.jpeg,校级,Dec-18,2019/9/24 1:01
5098,943,国家励志奖学金2,,public/img/stu/943/honour/943_f5a3488a.jpeg,省市级,Nov-17,2019/9/24 1:06
5099,1107,二等综合奖学金,,public/img/stu/1107/honour/1107_7f3c5764.jpeg,校级,Sep-17,2019/9/24 1:13
5100,977,优秀学生三等奖学金,,,校级,Dec-18,2019/9/24 1:17
5101,977,学习进步奖学金,,,校级,Dec-18,2019/9/24 1:18
5102,986,优秀学生三等奖学金,,,校级,Dec-18,2019/9/24 1:18
5103,1090,国家励志奖学金,由于家庭条件一般，父母收入甚微，但自己却人穷志不穷，努力学习的同时在学校坚持勤工简学，并因在勤工岗位上表现突出，获得了“校十佳勤工之星”的荣誉称号，且学习成绩始终保持年纪前几，连续三年获得了多项奖学金，因各方面表现突出，又是认定的贫困生所以获得该奖项。,,国家级,Nov-18,2019/9/24 1:19
5104,986,学习进步奖学金,,,校级,Dec-18,2019/9/24 1:19
5105,1107,“共享杯”大赛一等奖,,public/img/stu/1107/honour/1107_c44b565c.jpeg,国家级,Apr-19,2019/9/24 1:20
5108,1022,梁希一等奖学金,2017-2018学年度,public/img/stu/1022/honour/1022_3cb57cf2.jpeg,校级,Dec-18,2019/9/24 1:23
5110,1022,大学生英语竞赛三等奖,2017全国大学生英语竞赛C类三等奖,public/img/stu/1022/honour/1022_5a1da9d2.jpeg,国家级,May-17,2019/9/24 1:25
5111,1022,优秀学生二等奖学金,2016-2017,public/img/stu/1022/honour/1022_f645de33.jpeg,校级,Dec-17,2019/9/24 1:25
5112,1022,文体优秀奖学金,2016-2017,public/img/stu/1022/honour/1022_13b2658d.jpeg,校级,Dec-17,2019/9/24 1:26
5113,1105,国家二等奖学金,,public/img/stu/1105/honour/1105_e47c9cae.jpeg,校级,Dec-17,2019/9/24 1:29
5114,713,“梁希杯”三等奖,,public/img/stu/713/honour/713_85748a36.png,校级,May-19,2019/9/24 1:31
5116,1105,优秀学生二等奖学金,,public/img/stu/1105/honour/1105_3dde18c7.jpeg,校级,Dec-17,2019/9/24 1:32
5117,1105,三好学生,,public/img/stu/1105/honour/1105_13cac34e.jpeg,校级,Dec-17,2019/9/24 1:33
5118,1109,亚太建模三等奖,,public/img/stu/1109/honour/1109_6306c39a.png,国家级,Dec-18,2019/9/24 1:33
5119,1105,首都大学生先进个人,2017年度首都大中专学生暑期社会实践先进个人,public/img/stu/1105/honour/1105_93970a60.jpeg,省市级,Jan-18,2019/9/24 1:35
5120,1111,优秀学生二等奖学金,,public/img/stu/1111/honour/1111_df0a0520.jpeg,校级,Dec-17,2019/9/24 1:36
5122,1105,优秀团员,北京林业大学2019年达标创优活动评选中获优秀团员,public/img/stu/1105/honour/1105_3d4584b6.jpeg,校级,May-19,2019/9/24 1:37
5124,1105,夕阳再晨十佳优秀志愿,,public/img/stu/1105/honour/1105_2eecaf74.jpeg,省市级,Mar-17,2019/9/24 1:38
5125,1105,先进个人,北京林业大学2017年社会实践先进个人,public/img/stu/1105/honour/1105_aa4f9c34.jpeg,校级,Nov-17,2019/9/24 1:39
5126,1111,三好学生,,public/img/stu/1111/honour/1111_08f94c88.jpeg,校级,Dec-17,2019/9/24 1:39
5127,713,优秀志愿者,,public/img/stu/713/honour/713_e7147480.png,院级,Dec-16,2019/9/24 1:40
5128,1111,数学建模北京市二等奖,,public/img/stu/1111/honour/1111_284c40c7.jpeg,省市级,Nov-18,2019/9/24 1:41
5129,713,三好学生,,public/img/stu/713/honour/713_284c40c7.png,校级,Dec-17,2019/9/24 1:41
5130,713,优秀学生三等奖学金,,public/img/stu/713/honour/713_23e20bd1.png,校级,Dec-17,2019/9/24 1:41
5131,713,学生军训优秀标兵,,public/img/stu/713/honour/713_66e40008.png,校级,May-17,2019/9/24 1:42
5132,976,2019优秀学生二等奖,成绩优异，综合表现良好,,校级,Sep-19,2019/9/24 1:42
5134,1105,心理教学竞赛一等奖全,全国首届大学生心理辅导课教学竞赛北京林业大学人文社会科学学院预选赛一等奖,public/img/stu/1105/honour/1105_fb7f51f1.jpeg,院级,Jun-19,2019/9/24 1:45
5135,1105,优秀组织委员,北京林业大学2017年达标创优评选中“优秀组织委员”,public/img/stu/1105/honour/1105_b24f07c2.jpeg,校级,May-17,2019/9/24 1:50
5136,760,梁希三等奖学金,,public/img/stu/760/honour/760_ccde0862.jpeg,校级,Dec-17,2019/9/24 1:56
5138,727,首都高校田径运动会,400米栏第三名,public/img/stu/727/honour/727_f45d2f33.jpeg,省市级,May-18,2019/9/24 3:15
5140,727,世界大学生选拔赛,田径项目400米栏第五名,public/img/stu/727/honour/727_f4b7af4b.jpeg,国家级,Dec-18,2019/9/24 3:21
5141,727,全国大学生田径锦标赛,男子高水平B组4×400米接力第四名,public/img/stu/727/honour/727_ff39023e.jpeg,国家级,Jul-19,2019/9/24 3:23
5142,1101,虚拟实训优秀员工,,public/img/stu/1101/honour/1101_35d362b3.jpeg,院级,Mar-19,2019/9/24 4:26
5143,1101,党校初级班优秀学员,,public/img/stu/1101/honour/1101_2bf810ac.jpeg,院级,Jun-18,2019/9/24 4:26
5144,1101,优秀学生三等奖学金,,public/img/stu/1101/honour/1101_ea9ae095.jpeg,校级,Dec-18,2019/9/24 4:27
5145,1101,计算机四级网络工程师,,public/img/stu/1101/honour/1101_bb5daa89.jpeg,国家级,Mar-19,2019/9/24 4:29
5146,1101,计算机三级网络技术,,public/img/stu/1101/honour/1101_276008a3.jpeg,国家级,Sep-18,2019/9/24 4:30
5147,1101,计算机二级office,,public/img/stu/1101/honour/1101_def56235.jpeg,国家级,Sep-17,2019/9/24 4:30
5148,341,“学创杯”省赛二等奖,2017.5 “学创杯”2017全国大学生创业综合模拟大赛省赛二等奖,,省市级,May-17,2019/9/25 1:18
5150,341,优秀学生二等奖学金,北京林业大学优秀学生二等奖学金,,校级,Nov-17,2019/9/25 1:18
5151,1112,全国城市设计佳作奖,,public/img/stu/1112/honour/1112_fbd817e7.jpeg,国家级,Sep-19,2019/9/25 1:20
5152,341,18优秀学生二等奖学金,2018年北京林业大学优秀学生二等奖学金,,校级,Nov-18,2019/9/25 1:20
5153,341,社会实践优秀团队,北京林业大学社会实践优秀团队,,校级,Sep-17,2019/9/25 1:20
5154,1112,佳作奖,2018年发现学院路城事设计节活动佳作奖,public/img/stu/1112/honour/1112_a21f185c.jpeg,校级,Jan-19,2019/9/25 1:21
5156,341,优秀学生干部,,,校级,Jun-17,2019/9/25 1:21
5157,341,三好学生,,,校级,Sep-18,2019/9/25 1:21
5158,1112,最佳学术奖,2018年发现学院路城事设计节活动最佳学术奖,public/img/stu/1112/honour/1112_ebd21f98.jpeg,校级,Jan-19,2019/9/25 1:21
5159,1112,居民最喜爱奖,2018年发现学院路城事设计节活动居民最喜爱奖,public/img/stu/1112/honour/1112_8a19cfe2.jpeg,校级,Jan-19,2019/9/25 1:22
5160,341,暑期社会实践二等奖,经济管理学院暑期社会实践个人二等奖,,院级,Jun-17,2019/9/25 1:22
5161,1112,二等奖学金,2017-2018学年,public/img/stu/1112/honour/1112_cd497e98.jpeg,校级,Dec-18,2019/9/25 1:23
5162,1112,三等奖学金,2015-2016学年,public/img/stu/1112/honour/1112_1fedc141.jpeg,校级,Dec-16,2019/9/25 1:25
5163,1112,优秀学生干部,2016-2017学年,public/img/stu/1112/honour/1112_2aa4613f.jpeg,校级,Dec-17,2019/9/25 1:26
5164,1112,优秀干事,北京林业大学学生会,public/img/stu/1112/honour/1112_fc9dc677.jpeg,其他,Dec-16,2019/9/25 1:27
5165,1034,优秀学生三等奖学金,,public/img/stu/1034/honour/1034_1f5afe3c.jpeg,校级,Dec-17,2019/9/25 1:28
5166,1034,优秀学生干部,,public/img/stu/1034/honour/1034_9d8d7753.jpeg,校级,Dec-17,2019/9/25 1:29
5167,1034,校优秀学生三等奖学金,,,校级,Dec-18,2019/9/25 1:30
5168,1114,优秀学生二等奖,,,校级,Sep-17,2019/9/25 1:32
5169,1112,二等奖学金1,2016-2017学年,public/img/stu/1112/honour/1112_3514d109.jpeg,校级,Dec-17,2019/9/25 1:35
5170,1112,十佳班集体,,public/img/stu/1112/honour/1112_df65e521.jpeg,校级,Dec-17,2019/9/25 1:36
5171,1112,优良学风班,,public/img/stu/1112/honour/1112_7bc323c6.jpeg,校级,Nov-17,2019/9/25 1:36
5172,1089,北林优秀心理委员,2017年度“5.25”大学生心理健康节优秀心理委员,public/img/stu/1089/honour/1089_a44018fb.jpeg,校级,Jun-17,2019/9/25 1:37
5175,1112,优秀论文奖,印记上海实践团,public/img/stu/1112/honour/1112_31279134.jpeg,院级,Oct-18,2019/9/25 1:42
5176,1112,优秀团队一等奖,慢行城市北京队,public/img/stu/1112/honour/1112_5e80cd3e.jpeg,院级,Oct-18,2019/9/25 1:43
5177,1112,优秀团队奖,慢行城市北京队,public/img/stu/1112/honour/1112_2e13a4e8.jpeg,校级,Nov-18,2019/9/25 1:45
5178,1035,进步奖学金,,,校级,Dec-17,2019/9/25 1:48
5182,1114,青神绿色一等奖,,,其他,Sep-17,2019/9/25 1:50
5183,1114,青神绿色三等奖,,,其他,Sep-18,2019/9/25 1:51
5185,942,优秀学生三等奖学金,,public/img/stu/942/honour/942_4f8322d5.jpeg,校级,Dec-17,2019/9/25 2:21
5186,942,优秀学生干部,,public/img/stu/942/honour/942_00e3f09f.jpeg,校级,Dec-18,2019/9/25 2:23
5188,556,三好学生,,,校级,Nov-17,2019/9/25 2:28
5189,556,专业三等奖学金,,,校级,Nov-17,2019/9/25 2:29
5190,1121,国家励志奖学金,1.获得2018年第四届全国“互联网+”大学生创新创业大赛校级二等奖；                                                   2.获得西安理工大学2016-2017学年国家励志奖学金；                          3.获得西安理工大学2016-2017学年“尚真笃学先进个人”荣誉称号；4.,,校级,Sep-18,2019/9/25 2:38
5191,1123,校长一等奖学金,,public/img/stu/1123/honour/1123_cacaa999.jpeg,校级,Dec-17,2019/9/25 2:54
5192,1117,国家励志奖学金,国家励志奖学金,public/img/stu/1117/honour/1117_d0aa83fc.jpeg,国家级,Oct-18,2019/9/25 3:01
5193,1123,校级先进个人,2017年暑期参与全国运动会志愿者，被评选为校级个人,public/img/stu/1123/honour/1123_332e1f8a.jpeg,校级,Nov-17,2019/9/25 3:03
5194,1117,蓝桥杯省赛二等奖,蓝桥杯Java组北京赛区二等奖,public/img/stu/1117/honour/1117_39359523.jpeg,省市级,Apr-19,2019/9/25 3:04
5195,1117,三好学生,校级三好学生,public/img/stu/1117/honour/1117_d134072e.jpeg,校级,Oct-18,2019/9/25 3:05
5196,1117,华为杯三等奖,华为杯程序设计竞赛三等奖,public/img/stu/1117/honour/1117_4971a163.jpeg,校级,Jun-19,2019/9/25 3:06
5197,1123,校级三好学生,,public/img/stu/1123/honour/1123_661d56f9.jpeg,校级,Dec-17,2019/9/25 3:09
5198,1044,校优秀学生干部,,public/img/stu/1044/honour/1044_0cace48f.jpeg,校级,Dec-18,2019/9/25 3:10
5199,1123,优秀共青团员,,public/img/stu/1123/honour/1123_987117f4.jpeg,校级,May-19,2019/9/25 3:10
5200,1044,优秀团员,,public/img/stu/1044/honour/1044_e5f828f6.jpeg,校级,May-18,2019/9/25 3:11
5201,1123,校长二等奖学金,,public/img/stu/1123/honour/1123_8e7e1309.jpeg,校级,Dec-18,2019/9/25 3:12
5202,1044,校党校优秀学生干部,发展对象培训班 优秀学生干部,public/img/stu/1044/honour/1044_1be2ad9c.jpeg,校级,Jun-19,2019/9/25 3:13
5203,1035,优秀学生三等奖学金,2016-2017学年,,校级,2018/12/1,2019/9/25 3:26
5204,1115,2019年美国大学生数学,,public/img/stu/1115/honour/1115_969cc044.jpeg,其他,Apr-19,2019/9/25 3:30
5205,648,市调一等奖,第九届正大杯全国大学生市场调查与分析大赛总决赛一等奖,public/img/stu/648/honour/648_926962bf.jpeg,国家级,May-19,2019/9/25 3:30
5206,737,企业竞争模拟大赛,四川省第三届高等院校企业竞争模拟大赛二等奖,public/img/stu/737/honour/737_079ce036.jpeg,省市级,Dec-16,2019/9/25 3:31
5207,737,学术科技竞赛奖学金,,public/img/stu/737/honour/737_2fc81f68.jpeg,校级,Nov-18,2019/9/25 3:32
